0.0,100.09999403953552
0.1,93.40329319321626
0.2,87.15505036914793
0.3,81.32523367515907
0.4,75.88582236505542
0.5,70.81067215819027
0.6,66.07538957818024
0.7,61.65721470678134
0.8,57.53491178938727
0.9,53.68866716635018
1.0,50.099994039535524
1.1,46.7516436163759
1.2,43.62752220434173
1.3,40.7126138573473
1.4,37.99290820229549
1.5,35.4553330988629
1.6,33.08769180885788
1.7,30.87860437315843
1.8,28.817452914461395
1.9,26.89433060294285
2.0,25.099994039535524
2.1,23.42581882795571
2.2,21.863758121938623
2.3,20.406303948441412
2.4,19.046451120915503
2.5,17.777663569199213
2.6,16.5938429241967
2.7,15.489299206346972
2.8,14.458723476998461
2.9,13.497162321239186
3.0,12.599994039535522
3.1,11.762906433745615
3.2,10.98187608073707
3.3,10.253148993988466
3.4,9.573222580225512
3.5,8.938828804367366
3.6,8.346918481866112
3.7,7.794646622941248
3.8,7.2793587582669925
3.9,6.798578180387354
4.0,6.349994039535522
4.1,5.93145023664057
4.2,5.540935060136297
4.3,5.176571516761995
4.4,4.836608309880515
4.5,4.519411421951444
4.6,4.223456260700818
4.7,3.947320331238385
4.8,3.6896763989012573
4.9,3.4492861099614376
5.0,3.2249940395355225
5.1,3.015722138088046
5.2,2.8204645498359096
5.3,2.6382827781487586
5.4,2.4683011747080186
5.5,2.3097027307434836
5.6,2.1617251501181705
5.7,2.023657185386954
5.8,1.8948352192183902
5.9,1.7746400747484803
6.0,1.6624940395355225
6.1,1.5578580888117846
6.2,1.4602292946857163
6.3,1.3691384088421408
6.4,1.2841476071217708
6.5,1.204848385139503
6.6,1.1308595948268465
6.7,1.0618256124612382
6.8,0.9974146293769561
6.9,0.9373170571420013
7.0,0.8812440395355224
7.1,0.8289260641736533
7.2,0.7801116671106192
7.3,0.7345662241888314
7.4,0.6920708233286466
7.5,0.6524212123375127
7.6,0.6154268171811844
7.7,0.5809098259983803
7.8,0.5487043344562393
7.9,0.5186555483387618
8.0,0.49061903953552244
8.1,0.46446005185458794
8.2,0.4400528533230711
8.3,0.41728013186217683
8.4,0.39603243143208444
8.5,0.3762076259365176
8.6,0.3577104283583534
8.7,0.34045193276695157
8.8,0.3243491869958808
8.9,0.3093247939371422
9.0,0.29530653953552244
9.1,0.2822270456950552
9.2,0.27002344642929677
9.3,0.25863708569884963
9.4,0.2480132354838035
9.5,0.23810083273602003
9.6,0.22885223394693796
9.7,0.22022298615123703
9.8,0.2121716132657016
9.9,0.2046594167363323
10.0,0.19765028953552247
10.1,0.19111054261528884
10.2,0.18500874298240966
10.3,0.17931556261718606
10.4,0.17400363750966297
10.5,0.16904743613577125
10.6,0.1644231367412302
10.7,0.16010851284337974
10.8,0.15608282640061205
10.9,0.1523267281359274
11.0,0.14882216453552247
11.1,0.14555229107540565
11.2,0.14250139125896605
11.3,0.13965480107635425
11.4,0.13699883852259273
11.5,0.13452073783564686
11.6,0.13220858813837633
11.7,0.13005127618945111
11.8,0.12803843296806725
11.9,0.12616038383572492
12.0,0.12440810203552247
12.1,0.12277316530546406
12.2,0.12124771539724426
12.3,0.11982442030593836
12.4,0.1184964390290576
12.5,0.11725738868558466
